date,open,high,low,close,volumn
 2023/10/13,0.675,0.675,0.657,0.663,28043900
 2023/10/16,0.663,0.665,0.646,0.648,35387300
 2023/10/17,0.648,0.654,0.644,0.65,26718000
 2023/10/18,0.648,0.648,0.637,0.638,31625300
 2023/10/19,0.638,0.641,0.63,0.633,28386100
 2023/10/20,0.63,0.645,0.622,0.637,25330100
 2023/10/23,0.637,0.637,0.612,0.615,28061400
 2023/10/24,0.615,0.622,0.612,0.62,26163700
 2023/10/25,0.625,0.629,0.613,0.615,25766800
 2023/10/26,0.612,0.612,0.59,0.602,34440200
 2023/10/27,0.594,0.626,0.594,0.623,36982300
 2023/10/30,0.616,0.63,0.616,0.627,28228400
 2023/10/31,0.622,0.625,0.611,0.615,18455200
 2023/11/01,0.616,0.617,0.603,0.606,23947600
 2023/11/02,0.604,0.607,0.588,0.589,36347200
 2023/11/03,0.59,0.606,0.587,0.6,36594500
 2023/11/06,0.6,0.624,0.6,0.62,33560500
 2023/11/07,0.617,0.623,0.611,0.621,28771000
 2023/11/08,0.621,0.627,0.616,0.622,33720500
 2023/11/09,0.62,0.645,0.62,0.642,43270400
 2023/11/10,0.638,0.638,0.624,0.628,29295400
 2023/11/13,0.63,0.635,0.626,0.632,24064200
 2023/11/14,0.633,0.639,0.625,0.629,28330800
 2023/11/15,0.637,0.647,0.636,0.64,39970000
 2023/11/16,0.64,0.64,0.621,0.622,36035700
 2023/11/17,0.62,0.622,0.615,0.62,29926200
 2023/11/20,0.62,0.624,0.612,0.621,33783900
 2023/11/21,0.622,0.625,0.615,0.615,26675200
 2023/11/22,0.614,0.614,0.602,0.603,29609100
 2023/11/23,0.602,0.607,0.6,0.605,27493800
 2023/11/24,0.602,0.602,0.594,0.595,23370400
 2023/11/27,0.595,0.595,0.58,0.582,34498800
 2023/11/28,0.582,0.585,0.578,0.583,30105100
 2023/11/29,0.586,0.586,0.574,0.575,30162000
 2023/11/30,0.576,0.579,0.568,0.572,28780000
 2023/12/01,0.572,0.572,0.561,0.567,31649000
 2023/12/04,0.57,0.57,0.56,0.56,24763700
 2023/12/05,0.559,0.565,0.548,0.549,27720200
 2023/12/06,0.549,0.561,0.546,0.555,32024300
 2023/12/07,0.553,0.554,0.543,0.548,33981500
 2023/12/08,0.551,0.552,0.545,0.548,26577600
 2023/12/11,0.546,0.551,0.535,0.549,28887900
 2023/12/12,0.55,0.552,0.543,0.546,26434600
 2023/12/13,0.544,0.544,0.53,0.532,35166100
 2023/12/14,0.532,0.541,0.528,0.53,30534200
 2023/12/15,0.531,0.545,0.531,0.535,30883600
 2023/12/18,0.532,0.535,0.52,0.522,26142900
 2023/12/19,0.52,0.535,0.519,0.528,32206600
 2023/12/20,0.53,0.532,0.523,0.523,23745600
 2023/12/21,0.522,0.548,0.519,0.545,53792200
 2023/12/22,0.543,0.56,0.534,0.552,46605700
 2023/12/25,0.551,0.557,0.547,0.553,27328200
 2023/12/26,0.551,0.555,0.546,0.551,29524700
 2023/12/27,0.55,0.551,0.541,0.547,23558900
 2023/12/28,0.544,0.602,0.543,0.602,138281792
 2023/12/29,0.605,0.605,0.583,0.587,108015696
 2024/01/02,0.582,0.585,0.575,0.577,56205900
 2024/01/03,0.574,0.583,0.571,0.578,53578800
 2024/01/04,0.576,0.576,0.56,0.564,52501000
 2024/01/05,0.564,0.573,0.55,0.554,54473400
 2024/01/08,0.548,0.563,0.548,0.552,50239800
 2024/01/09,0.551,0.579,0.542,0.564,77348096
 2024/01/10,0.558,0.586,0.556,0.575,90215296
 2024/01/11,0.571,0.584,0.568,0.583,75391400
 2024/01/12,0.578,0.598,0.575,0.583,80148000
 2024/01/15,0.578,0.586,0.574,0.575,52134000
 2024/01/16,0.576,0.59,0.569,0.589,73686304
 2024/01/17,0.588,0.589,0.567,0.568,61071400
 2024/01/18,0.56,0.602,0.559,0.596,127393000
 2024/01/19,0.595,0.602,0.581,0.582,101781296
 2024/01/22,0.579,0.586,0.562,0.567,78802600
 2024/01/23,0.569,0.593,0.562,0.583,108193696
 2024/01/24,0.581,0.582,0.554,0.572,118761104
 2024/01/25,0.566,0.579,0.552,0.578,121088096
 2024/01/26,0.572,0.579,0.561,0.564,73102304
 2024/01/29,0.556,0.563,0.524,0.525,132122600
 2024/01/30,0.515,0.53,0.512,0.515,94831904
 2024/01/31,0.512,0.52,0.5,0.5,82715696
 2024/02/01,0.497,0.523,0.497,0.511,77080400
 2024/02/02,0.507,0.511,0.477,0.493,77629800
 2024/02/05,0.486,0.494,0.459,0.486,65392300
 2024/02/06,0.48,0.513,0.476,0.511,48834500
 2024/02/07,0.511,0.527,0.511,0.52,56670600
 2024/02/08,0.522,0.535,0.521,0.53,38080700
 2024/02/19,0.534,0.534,0.525,0.531,30254500
 2024/02/20,0.525,0.529,0.518,0.528,32040600
 2024/02/21,0.526,0.544,0.519,0.534,44226400
 2024/02/22,0.53,0.547,0.53,0.538,37713100
 2024/02/23,0.539,0.552,0.539,0.547,47780400
 2024/02/26,0.547,0.547,0.535,0.54,37410200
 2024/02/27,0.539,0.548,0.535,0.548,38539900
 2024/02/28,0.55,0.57,0.539,0.54,59935200
 2024/02/29,0.538,0.557,0.536,0.557,44744800
 2024/03/01,0.552,0.565,0.551,0.563,35719800
 2024/03/04,0.56,0.573,0.557,0.567,40953100
 2024/03/05,0.567,0.567,0.555,0.559,28733600
 2024/03/06,0.556,0.59,0.555,0.579,61797200
 2024/03/07,0.579,0.579,0.561,0.564,40952600
 2024/03/08,0.563,0.585,0.563,0.583,47073600
 2024/03/11,0.591,0.612,0.591,0.609,46796900
 2024/03/12,0.615,0.618,0.602,0.608,56040900
 2024/03/13,0.602,0.607,0.597,0.601,49091000
 2024/03/14,0.6,0.602,0.586,0.592,30351100
 2024/03/15,0.587,0.591,0.576,0.586,26195900
 2024/03/18,0.588,0.597,0.584,0.595,34419200
 2024/03/19,0.596,0.603,0.586,0.588,29005000
 2024/03/20,0.586,0.597,0.584,0.587,23377600
 2024/03/21,0.586,0.588,0.576,0.579,36875900
 2024/03/22,0.575,0.578,0.561,0.563,34895200
 2024/03/25,0.558,0.57,0.558,0.559,25673000
 2024/03/26,0.559,0.568,0.554,0.566,30278900
 2024/03/27,0.564,0.564,0.547,0.549,29829000
 2024/03/28,0.549,0.557,0.547,0.55,33400600
 2024/03/29,0.549,0.556,0.545,0.551,28859200
 2024/04/01,0.553,0.568,0.552,0.568,31996200
 2024/04/02,0.567,0.568,0.56,0.564,23569100
 2024/04/03,0.564,0.564,0.556,0.559,24442800
 2024/04/08,0.559,0.559,0.543,0.544,32401900
 2024/04/09,0.543,0.55,0.541,0.548,23451600
 2024/04/10,0.548,0.548,0.533,0.537,25226400
 2024/04/11,0.536,0.541,0.529,0.535,25396700
 2024/04/12,0.535,0.537,0.521,0.522,25460400
 2024/04/15,0.522,0.536,0.519,0.529,29967400
 2024/04/16,0.532,0.533,0.516,0.516,24414700
